_,id,channel_id,channel_name,Standardized_Core_Stance_Label,Standardized_Outgroup_Target_Type,Standardized_Ingroup_Focus_Type_Label,Standardized_Emotional_Intensity_Label
Message,119210,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119211,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,4.0
Message,119212,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119213,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,4.0
Message,119214,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,119215,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,4.0
Message,119216,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119217,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,119218,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,119220,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119221,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,119222,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119223,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119224,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Social or Ethnic Group,3.0
Message,119225,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119226,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119227,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119228,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119230,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119231,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119232,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,119233,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,119234,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,National citizens and general public,4.0
Message,119236,1136479756,police_frequency,Outgroup Moral Condemnation,Social or Ethnic Group,,3.0
Message,119237,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119238,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119239,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119240,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,3.0
Message,119241,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119242,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119244,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,4.0
Message,119245,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119246,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119247,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119248,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119249,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119250,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119251,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,4.0
Message,119252,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119254,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119255,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119256,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119257,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,4.0
Message,119258,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119259,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,119260,1136479756,police_frequency,Outgroup Threat,Unspecified Enemy,,4.0
Message,119264,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119266,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119267,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119268,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119269,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119271,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119272,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119273,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,119274,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Political or Ideological Activism,3.0
Message,119276,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119277,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119278,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,119279,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119280,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119282,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119283,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,4.0
Message,119284,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119285,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119286,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119287,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119288,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119290,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119291,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,119292,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119293,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119294,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119296,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119297,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119298,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119299,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,4.0
Message,119300,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,4.0
Message,119301,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119302,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,119303,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119304,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119305,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119307,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119308,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,4.0
Message,119309,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119310,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119311,1136479756,police_frequency,Outgroup Moral Condemnation,Social or Ethnic Group,,2.0
Message,119313,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119314,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119315,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119316,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119317,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119319,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,119320,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119321,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119322,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119325,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119326,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119327,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,4.0
Message,119328,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119329,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119331,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119332,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119333,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119334,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Institutions and Elites,4.0
Message,119335,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,119336,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119338,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119340,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119341,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119342,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119343,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119345,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119346,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119348,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119349,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119351,1136479756,police_frequency,Outgroup Threat,Unspecified Enemy,,4.0
Message,119352,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,3.0
Message,119353,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119355,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119356,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119357,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119358,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,119359,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119360,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119361,1136479756,police_frequency,Outgroup Threat,Unspecified Enemy,,4.0
Message,119362,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119363,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,119364,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119365,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119366,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119367,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119370,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119371,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119372,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119373,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119376,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119377,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119379,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119380,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119382,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119383,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,2.0
Message,119384,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119385,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119387,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119388,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119389,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119390,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,3.0
Message,119391,1136479756,police_frequency,None of the Above,Social or Ethnic Group,,1.0
Message,119392,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119393,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119394,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,119396,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119397,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119398,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119401,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119402,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119403,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119404,1136479756,police_frequency,Outgroup Moral Condemnation,Social or Ethnic Group,,4.0
Message,119405,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119406,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119407,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,4.0
Message,119408,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119409,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119410,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119411,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119412,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119413,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119414,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119415,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119416,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119417,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119418,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119419,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119421,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,119422,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119423,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119424,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119425,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119426,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119427,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,4.0
Message,119429,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119430,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,4.0
Message,119431,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119432,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Institutions and Elites,3.0
Message,119433,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,119434,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,2.0
Message,119435,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119436,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119437,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119438,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,119439,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119442,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119443,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119444,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,119445,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119446,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119447,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,2.0
Message,119448,1136479756,police_frequency,Outgroup Threat,Institutions and Elites,,4.0
Message,119450,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Political or Ideological Activism,3.0
Message,119451,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119452,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119454,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,4.0
Message,119455,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119456,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119457,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119458,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119460,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119463,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,National citizens and general public,2.0
Message,119464,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119465,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119466,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119467,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,2.0
Message,119468,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119469,1136479756,police_frequency,Outgroup Moral Condemnation,Unspecified Enemy,,3.0
Message,119470,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119471,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119472,1136479756,police_frequency,Outgroup Threat,Institutions and Elites,,4.0
Message,119473,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Unspecified ingroup focus,4.0
Message,119474,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,119475,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119477,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119480,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119482,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119483,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119484,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119485,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119486,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119487,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,4.0
Message,119488,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119489,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119490,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119491,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119492,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119493,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119494,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119495,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119496,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119497,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119498,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119499,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119500,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119501,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119502,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119504,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119505,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119506,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119507,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,2.0
Message,119508,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119509,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119510,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119512,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119513,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119514,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119515,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119516,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,National citizens and general public,2.0
Message,119517,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119519,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119520,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Political or Ideological Activism,4.0
Message,119521,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,3.0
Message,119522,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,4.0
Message,119523,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,3.0
Message,119524,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119525,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119526,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119527,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Social or Ethnic Group,3.0
Message,119528,1136479756,police_frequency,Outgroup Moral Condemnation,Social or Ethnic Group,,3.0
Message,119529,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119531,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119532,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Political or Ideological Activism,4.0
Message,119533,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119534,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119535,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119536,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119538,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119539,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,4.0
Message,119540,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,4.0
Message,119541,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,National citizens and general public,2.0
Message,119542,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119543,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119544,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119545,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119547,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119548,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,National citizens and general public,3.0
Message,119549,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Political or Ideological Activism,4.0
Message,119550,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119553,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119554,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119556,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119557,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,119558,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119559,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,4.0
Message,119560,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119561,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119562,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119564,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119565,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119566,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119567,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119570,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119571,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119572,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119573,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119574,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119575,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119576,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119577,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119578,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,119583,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119585,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119586,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Unspecified ingroup focus,3.0
Message,119587,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119588,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119589,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119590,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119591,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,2.0
Message,119593,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119594,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119595,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119596,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119597,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119599,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119600,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119601,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119602,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119603,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119604,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119605,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119606,1136479756,police_frequency,Outgroup Threat,Institutions and Elites,,4.0
Message,119607,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119609,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119610,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119611,1136479756,police_frequency,Outgroup Moral Condemnation,Social or Ethnic Group,,3.0
Message,119612,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119613,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,119614,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119615,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119616,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119617,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119618,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119619,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,4.0
Message,119620,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,119621,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119622,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,119623,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119625,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119626,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,119627,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,119631,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
