_,id,channel_id,channel_name,date,Standardized_Core_Stance_Label,Standardized_Outgroup_Target_Type,Standardized_Ingroup_Focus_Type_Label,Standardized_Emotional_Intensity_Label
Message,1864,1451905745,wlm_usa_alabama,2024-08-09 19:58:19+00:00,Outgroup Threat,,,
Message,1866,1451905745,wlm_usa_alabama,2024-08-09 20:03:19+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,1867,1451905745,wlm_usa_alabama,2024-08-09 20:09:40+00:00,Outgroup Moral Condemnation,,,
Message,1868,1451905745,wlm_usa_alabama,2024-08-09 20:28:58+00:00,Outgroup Moral Condemnation,,,
Message,1869,1451905745,wlm_usa_alabama,2024-08-10 05:30:22+00:00,None of the Above,,,
Message,1870,1451905745,wlm_usa_alabama,2024-08-10 06:09:13+00:00,Outgroup Hate,,,
Message,1871,1451905745,wlm_usa_alabama,2024-08-10 20:31:34+00:00,Outgroup Hate,,,
Message,1872,1451905745,wlm_usa_alabama,2024-08-11 00:21:59+00:00,Outgroup Moral Condemnation,,,
Message,1873,1451905745,wlm_usa_alabama,2024-08-11 01:01:28+00:00,Ingroup Victimhood,,National citizens and general public,
Message,1875,1451905745,wlm_usa_alabama,2024-08-11 03:30:35+00:00,Outgroup Hate,,,
Message,1876,1451905745,wlm_usa_alabama,2024-08-11 03:30:35+00:00,Outgroup Moral Condemnation,,,
Message,1877,1451905745,wlm_usa_alabama,2024-08-12 07:28:30+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,1878,1451905745,wlm_usa_alabama,2024-08-12 08:08:03+00:00,Outgroup Hate,,,
Message,1883,1451905745,wlm_usa_alabama,2024-08-12 15:01:21+00:00,Outgroup Moral Condemnation,,,
Message,1888,1451905745,wlm_usa_alabama,2024-08-12 15:58:21+00:00,Outgroup Moral Condemnation,,,
Message,1889,1451905745,wlm_usa_alabama,2024-08-12 20:44:07+00:00,None of the Above,,,
Message,1890,1451905745,wlm_usa_alabama,2024-08-13 14:00:08+00:00,Outgroup Threat,,,
Message,1891,1451905745,wlm_usa_alabama,2024-08-14 01:58:29+00:00,Outgroup Moral Condemnation,,,
Message,1892,1451905745,wlm_usa_alabama,2024-08-14 14:06:17+00:00,None of the Above,,,
Message,1894,1451905745,wlm_usa_alabama,2024-08-14 14:39:06+00:00,Outgroup Hate,,,
Message,1895,1451905745,wlm_usa_alabama,2024-08-14 15:16:07+00:00,Outgroup Hate,,,
Message,1897,1451905745,wlm_usa_alabama,2024-08-15 13:52:24+00:00,Outgroup Threat,,,
Message,1898,1451905745,wlm_usa_alabama,2024-08-15 21:26:35+00:00,Outgroup Threat,,,
Message,1899,1451905745,wlm_usa_alabama,2024-08-19 11:37:13+00:00,Outgroup Threat,,,
Message,1900,1451905745,wlm_usa_alabama,2024-08-19 11:37:14+00:00,Ingroup Victimhood,,National citizens and general public,
Message,1902,1451905745,wlm_usa_alabama,2024-08-19 14:40:13+00:00,Outgroup Hate,,,
Message,1903,1451905745,wlm_usa_alabama,2024-08-20 15:01:03+00:00,Outgroup Threat,,,
Message,1904,1451905745,wlm_usa_alabama,2024-08-20 15:01:34+00:00,Outgroup Moral Condemnation,,,
Message,1906,1451905745,wlm_usa_alabama,2024-08-21 14:36:49+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,1907,1451905745,wlm_usa_alabama,2024-08-21 20:01:59+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1908,1451905745,wlm_usa_alabama,2024-08-23 02:05:32+00:00,Outgroup Moral Condemnation,,,
Message,1909,1451905745,wlm_usa_alabama,2024-08-24 23:20:06+00:00,Outgroup Hate,,,
Message,1910,1451905745,wlm_usa_alabama,2024-08-24 23:20:47+00:00,Outgroup Threat,,,
Message,1911,1451905745,wlm_usa_alabama,2024-08-26 02:11:56+00:00,Outgroup Moral Condemnation,,,
Message,1912,1451905745,wlm_usa_alabama,2024-08-26 07:09:51+00:00,Outgroup Hate,,,
Message,1914,1451905745,wlm_usa_alabama,2024-08-28 15:04:20+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,1915,1451905745,wlm_usa_alabama,2024-08-28 15:05:55+00:00,None of the Above,,,
Message,1916,1451905745,wlm_usa_alabama,2024-08-28 15:06:08+00:00,Outgroup Threat,,,
Message,1917,1451905745,wlm_usa_alabama,2024-08-28 15:26:21+00:00,None of the Above,,,
Message,1918,1451905745,wlm_usa_alabama,2024-08-29 14:58:33+00:00,Outgroup Hate,,,
Message,1920,1451905745,wlm_usa_alabama,2024-08-29 16:53:37+00:00,Outgroup Moral Condemnation,,,
Message,1921,1451905745,wlm_usa_alabama,2024-08-29 17:15:04+00:00,Outgroup Moral Condemnation,,,
Message,1923,1451905745,wlm_usa_alabama,2024-08-29 17:31:00+00:00,None of the Above,,,
Message,1924,1451905745,wlm_usa_alabama,2024-08-30 14:24:00+00:00,Outgroup Hate,,,
Message,1925,1451905745,wlm_usa_alabama,2024-08-30 14:32:08+00:00,Outgroup Threat,,,
Message,1926,1451905745,wlm_usa_alabama,2024-08-31 20:10:47+00:00,Outgroup Threat,,,
Message,1927,1451905745,wlm_usa_alabama,2024-09-01 22:17:56+00:00,Outgroup Moral Condemnation,,,
Message,1928,1451905745,wlm_usa_alabama,2024-09-04 14:31:37+00:00,None of the Above,,,
Message,1929,1451905745,wlm_usa_alabama,2024-09-04 15:54:43+00:00,Outgroup Moral Condemnation,,,
Message,1932,1451905745,wlm_usa_alabama,2024-09-05 14:27:44+00:00,Outgroup Moral Condemnation,,,
Message,1933,1451905745,wlm_usa_alabama,2024-09-05 14:43:48+00:00,None of the Above,,,
Message,1935,1451905745,wlm_usa_alabama,2024-09-05 14:48:51+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,1937,1451905745,wlm_usa_alabama,2024-09-06 12:59:33+00:00,Outgroup Moral Condemnation,,,
Message,1939,1451905745,wlm_usa_alabama,2024-09-06 13:03:09+00:00,None of the Above,,,
Message,1940,1451905745,wlm_usa_alabama,2024-09-06 13:04:32+00:00,Outgroup Hate,,,
Message,1942,1451905745,wlm_usa_alabama,2024-09-06 16:28:06+00:00,Outgroup Threat,,,
Message,1945,1451905745,wlm_usa_alabama,2024-09-06 16:32:32+00:00,Outgroup Moral Condemnation,,,
Message,1946,1451905745,wlm_usa_alabama,2024-09-06 20:50:51+00:00,Outgroup Moral Condemnation,,,
Message,1948,1451905745,wlm_usa_alabama,2024-09-07 05:44:10+00:00,Outgroup Hate,,,
Message,1949,1451905745,wlm_usa_alabama,2024-09-07 13:25:12+00:00,Outgroup Hate,,,
Message,1950,1451905745,wlm_usa_alabama,2024-09-08 17:53:54+00:00,Outgroup Threat,,,
Message,1951,1451905745,wlm_usa_alabama,2024-09-08 17:54:20+00:00,Outgroup Threat,,,
Message,1954,1451905745,wlm_usa_alabama,2024-09-08 20:04:52+00:00,Outgroup Threat,,,
Message,1955,1451905745,wlm_usa_alabama,2024-09-08 21:55:11+00:00,Outgroup Hate,,,
Message,1957,1451905745,wlm_usa_alabama,2024-09-10 01:01:53+00:00,Outgroup Threat,,,
Message,1960,1451905745,wlm_usa_alabama,2024-09-10 12:46:05+00:00,Ingroup Victimhood,,Social or Ethnic Group,
Message,1964,1451905745,wlm_usa_alabama,2024-09-11 21:11:24+00:00,Outgroup Hate,,,
Message,1968,1451905745,wlm_usa_alabama,2024-09-12 00:40:22+00:00,None of the Above,,,
Message,1969,1451905745,wlm_usa_alabama,2024-09-12 11:54:29+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1970,1451905745,wlm_usa_alabama,2024-09-12 18:44:32+00:00,Outgroup Moral Condemnation,,,
Message,1971,1451905745,wlm_usa_alabama,2024-09-13 00:06:28+00:00,Outgroup Hate,,,
Message,1974,1451905745,wlm_usa_alabama,2024-09-13 00:30:19+00:00,Outgroup Moral Condemnation,,,
Message,1976,1451905745,wlm_usa_alabama,2024-09-13 03:00:02+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1978,1451905745,wlm_usa_alabama,2024-09-13 19:54:33+00:00,Outgroup Moral Condemnation,,,
Message,1979,1451905745,wlm_usa_alabama,2024-09-13 22:42:10+00:00,None of the Above,,,
Message,1980,1451905745,wlm_usa_alabama,2024-09-14 17:51:56+00:00,Outgroup Hate,,,
Message,1981,1451905745,wlm_usa_alabama,2024-09-14 17:53:50+00:00,Outgroup Moral Condemnation,,,
Message,1982,1451905745,wlm_usa_alabama,2024-09-14 18:39:03+00:00,Ingroup Victimhood,,Political or Ideological Activism,
Message,1985,1451905745,wlm_usa_alabama,2024-09-15 10:07:13+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1986,1451905745,wlm_usa_alabama,2024-09-15 17:20:29+00:00,None of the Above,,,
Message,1987,1451905745,wlm_usa_alabama,2024-09-15 19:53:14+00:00,None of the Above,,,
Message,1990,1451905745,wlm_usa_alabama,2024-09-17 21:01:13+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1991,1451905745,wlm_usa_alabama,2024-09-18 11:34:40+00:00,Outgroup Hate,,,
Message,1994,1451905745,wlm_usa_alabama,2024-09-19 15:00:27+00:00,Outgroup Threat,,,
Message,1997,1451905745,wlm_usa_alabama,2024-09-19 23:44:34+00:00,Ingroup Heroism,,Unspecified ingroup focus,
Message,2003,1451905745,wlm_usa_alabama,2024-09-24 18:57:52+00:00,Outgroup Moral Condemnation,,,
Message,2007,1451905745,wlm_usa_alabama,2024-09-27 12:09:45+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2008,1451905745,wlm_usa_alabama,2024-09-28 12:10:31+00:00,Outgroup Threat,,,
Message,2009,1451905745,wlm_usa_alabama,2024-09-28 14:52:35+00:00,None of the Above,,,
Message,2010,1451905745,wlm_usa_alabama,2024-09-28 16:53:38+00:00,Outgroup Threat,,,
Message,2011,1451905745,wlm_usa_alabama,2024-09-28 16:55:49+00:00,Outgroup Hate,,,
Message,2012,1451905745,wlm_usa_alabama,2024-09-29 14:12:06+00:00,None of the Above,,,
Message,2013,1451905745,wlm_usa_alabama,2024-09-30 23:31:03+00:00,Outgroup Hate,,,
Message,2014,1451905745,wlm_usa_alabama,2024-10-01 14:50:52+00:00,Outgroup Threat,,,
Message,2016,1451905745,wlm_usa_alabama,2024-10-01 23:26:17+00:00,Ingroup Heroism,,Unspecified ingroup focus,
Message,2017,1451905745,wlm_usa_alabama,2024-10-01 23:34:17+00:00,Ingroup Victimhood,,Political or Ideological Activism,
Message,2019,1451905745,wlm_usa_alabama,2024-10-01 23:49:56+00:00,Outgroup Threat,,,
Message,2022,1451905745,wlm_usa_alabama,2024-10-02 00:59:32+00:00,Ingroup Heroism,,National citizens and general public,
Message,2024,1451905745,wlm_usa_alabama,2024-10-03 15:54:04+00:00,Outgroup Moral Condemnation,,,
Message,2025,1451905745,wlm_usa_alabama,2024-10-03 15:55:00+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2026,1451905745,wlm_usa_alabama,2024-10-03 16:00:35+00:00,Outgroup Threat,,,
Message,2029,1451905745,wlm_usa_alabama,2024-10-04 16:22:45+00:00,Outgroup Moral Condemnation,,,
Message,2030,1451905745,wlm_usa_alabama,2024-10-04 16:25:45+00:00,Outgroup Moral Condemnation,,,
Message,2031,1451905745,wlm_usa_alabama,2024-10-05 00:29:15+00:00,Ingroup Victimhood,,Social or Ethnic Group,
Message,2032,1451905745,wlm_usa_alabama,2024-10-05 02:12:22+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,2034,1451905745,wlm_usa_alabama,2024-10-06 08:38:05+00:00,Outgroup Moral Condemnation,,,
Message,2035,1451905745,wlm_usa_alabama,2024-10-08 15:52:43+00:00,None of the Above,,,
Message,2037,1451905745,wlm_usa_alabama,2024-10-09 13:15:16+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2038,1451905745,wlm_usa_alabama,2024-10-09 14:54:19+00:00,Outgroup Moral Condemnation,,,
Message,2039,1451905745,wlm_usa_alabama,2024-10-09 22:55:58+00:00,Outgroup Moral Condemnation,,,
Message,2040,1451905745,wlm_usa_alabama,2024-10-09 23:56:01+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2041,1451905745,wlm_usa_alabama,2024-10-10 18:48:12+00:00,Outgroup Hate,,,
Message,2043,1451905745,wlm_usa_alabama,2024-10-10 18:50:22+00:00,None of the Above,,,
Message,2044,1451905745,wlm_usa_alabama,2024-10-11 12:02:05+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,2045,1451905745,wlm_usa_alabama,2024-10-11 12:02:45+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2047,1451905745,wlm_usa_alabama,2024-10-11 12:12:45+00:00,Outgroup Moral Condemnation,,,
Message,2048,1451905745,wlm_usa_alabama,2024-10-11 14:05:01+00:00,Outgroup Threat,,,
Message,2049,1451905745,wlm_usa_alabama,2024-10-11 14:51:24+00:00,Outgroup Moral Condemnation,,,
Message,2050,1451905745,wlm_usa_alabama,2024-10-16 13:15:31+00:00,Outgroup Threat,,,
Message,2052,1451905745,wlm_usa_alabama,2024-10-21 11:35:34+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2062,1451905745,wlm_usa_alabama,2024-10-22 23:11:38+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,2067,1451905745,wlm_usa_alabama,2024-10-22 23:11:49+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2068,1451905745,wlm_usa_alabama,2024-10-24 06:45:24+00:00,Outgroup Hate,,,
Message,2069,1451905745,wlm_usa_alabama,2024-10-24 14:24:33+00:00,Outgroup Moral Condemnation,,,
Message,2071,1451905745,wlm_usa_alabama,2024-10-24 14:57:03+00:00,Outgroup Hate,,,
Message,2072,1451905745,wlm_usa_alabama,2024-10-25 12:15:54+00:00,Ingroup Victimhood,,Social or Ethnic Group,
Message,2073,1451905745,wlm_usa_alabama,2024-10-30 15:56:57+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,2074,1451905745,wlm_usa_alabama,2024-11-01 15:10:25+00:00,Outgroup Moral Condemnation,,,
Message,2075,1451905745,wlm_usa_alabama,2024-11-01 15:15:16+00:00,Outgroup Threat,,,
Message,2078,1451905745,wlm_usa_alabama,2024-11-11 20:01:03+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2080,1451905745,wlm_usa_alabama,2024-11-17 04:27:36+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,2081,1451905745,wlm_usa_alabama,2024-11-17 23:32:00+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2084,1451905745,wlm_usa_alabama,2024-11-19 22:47:49+00:00,Outgroup Hate,,,
Message,2086,1451905745,wlm_usa_alabama,2024-11-19 23:00:48+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,2087,1451905745,wlm_usa_alabama,2024-11-21 01:29:25+00:00,None of the Above,,,
Message,2089,1451905745,wlm_usa_alabama,2024-11-21 02:30:03+00:00,Ingroup Victimhood,,Social or Ethnic Group,
Message,2091,1451905745,wlm_usa_alabama,2024-11-22 20:04:28+00:00,Outgroup Threat,,,
Message,2092,1451905745,wlm_usa_alabama,2024-11-22 22:25:52+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2094,1451905745,wlm_usa_alabama,2024-11-25 20:45:35+00:00,Outgroup Moral Condemnation,,,
Message,2097,1451905745,wlm_usa_alabama,2024-11-26 00:39:37+00:00,None of the Above,,,
Message,2098,1451905745,wlm_usa_alabama,2024-11-27 05:00:05+00:00,Ingroup Victimhood,,Social or Ethnic Group,
Message,2099,1451905745,wlm_usa_alabama,2024-11-27 16:08:24+00:00,Ingroup Heroism,,Unspecified ingroup focus,
Message,2100,1451905745,wlm_usa_alabama,2024-12-05 13:35:40+00:00,Outgroup Moral Condemnation,,,
Message,2101,1451905745,wlm_usa_alabama,2024-12-05 13:38:43+00:00,Ingroup Victimhood,,Social or Ethnic Group,
Message,2102,1451905745,wlm_usa_alabama,2024-12-06 13:07:23+00:00,Outgroup Hate,,,
Message,2104,1451905745,wlm_usa_alabama,2024-12-06 13:11:00+00:00,None of the Above,,,
Message,2105,1451905745,wlm_usa_alabama,2024-12-06 17:41:17+00:00,None of the Above,,,
Message,2112,1451905745,wlm_usa_alabama,2024-12-09 16:02:40+00:00,Outgroup Moral Condemnation,,,
Message,2114,1451905745,wlm_usa_alabama,2024-12-09 16:03:04+00:00,Outgroup Threat,,,
Message,2116,1451905745,wlm_usa_alabama,2024-12-12 19:56:47+00:00,Outgroup Hate,,,
Message,2117,1451905745,wlm_usa_alabama,2024-12-12 20:27:23+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,2118,1451905745,wlm_usa_alabama,2024-12-12 21:33:41+00:00,Ingroup Victimhood,,Political or Ideological Activism,
Message,2120,1451905745,wlm_usa_alabama,2024-12-21 01:54:33+00:00,None of the Above,,,
Message,2125,1451905745,wlm_usa_alabama,2024-12-24 17:20:43+00:00,None of the Above,,,
Message,2126,1451905745,wlm_usa_alabama,2024-12-25 03:36:07+00:00,None of the Above,,,
Message,2128,1451905745,wlm_usa_alabama,2024-12-29 21:41:11+00:00,Outgroup Threat,,,
Message,2129,1451905745,wlm_usa_alabama,2024-12-30 01:15:49+00:00,Outgroup Moral Condemnation,,,
Message,2131,1451905745,wlm_usa_alabama,2024-12-31 18:02:25+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,2132,1451905745,wlm_usa_alabama,2025-01-01 12:47:00+00:00,Outgroup Moral Condemnation,,,
Message,2134,1451905745,wlm_usa_alabama,2025-01-02 16:13:31+00:00,Outgroup Hate,,,
Message,2138,1451905745,wlm_usa_alabama,2025-01-07 16:04:42+00:00,Outgroup Moral Condemnation,,,
Message,2139,1451905745,wlm_usa_alabama,2025-01-11 16:33:16+00:00,Outgroup Moral Condemnation,,,
Message,2141,1451905745,wlm_usa_alabama,2025-01-17 19:35:53+00:00,None of the Above,,,
Message,2142,1451905745,wlm_usa_alabama,2025-01-17 23:25:33+00:00,None of the Above,,,
Message,2147,1451905745,wlm_usa_alabama,2025-01-22 02:01:23+00:00,Outgroup Threat,,,
Message,2149,1451905745,wlm_usa_alabama,2025-01-23 20:18:47+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,2151,1451905745,wlm_usa_alabama,2025-01-25 16:31:33+00:00,Outgroup Moral Condemnation,,,
Message,2152,1451905745,wlm_usa_alabama,2025-01-28 22:33:58+00:00,None of the Above,,,
Message,2157,1451905745,wlm_usa_alabama,2025-02-06 17:00:57+00:00,Outgroup Moral Condemnation,,,
Message,2158,1451905745,wlm_usa_alabama,2025-02-07 13:47:47+00:00,Outgroup Threat,,,
Message,2160,1451905745,wlm_usa_alabama,2025-02-19 01:19:21+00:00,Outgroup Hate,,,
Message,2161,1451905745,wlm_usa_alabama,2025-02-19 19:04:27+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,734,1452790068,wlm_usa_arizona,2024-03-27 04:53:38+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,735,1452790068,wlm_usa_arizona,2024-03-30 23:26:39+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,736,1452790068,wlm_usa_arizona,2024-04-02 21:33:43+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,743,1452790068,wlm_usa_arizona,2024-04-20 08:19:22+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,751,1452790068,wlm_usa_arizona,2024-04-22 08:40:12+00:00,Outgroup Threat,,,
Message,752,1452790068,wlm_usa_arizona,2024-04-22 22:01:45+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,753,1452790068,wlm_usa_arizona,2024-04-24 21:03:07+00:00,Outgroup Hate,,,
Message,754,1452790068,wlm_usa_arizona,2024-05-07 11:59:27+00:00,None of the Above,,,
Message,763,1452790068,wlm_usa_arizona,2024-05-20 21:00:34+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,765,1452790068,wlm_usa_arizona,2024-05-23 14:48:32+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,766,1452790068,wlm_usa_arizona,2024-05-28 20:01:23+00:00,Outgroup Hate,,,
Message,767,1452790068,wlm_usa_arizona,2024-07-17 05:07:20+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,770,1452790068,wlm_usa_arizona,2024-07-22 21:00:19+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,771,1452790068,wlm_usa_arizona,2024-08-21 20:02:00+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,772,1452790068,wlm_usa_arizona,2024-09-17 21:01:14+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,773,1452790068,wlm_usa_arizona,2024-09-27 12:09:46+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,774,1452790068,wlm_usa_arizona,2024-10-11 12:02:06+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,775,1452790068,wlm_usa_arizona,2024-11-11 20:01:04+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,776,1452790068,wlm_usa_arizona,2024-11-19 23:00:49+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,777,1452790068,wlm_usa_arizona,2024-12-06 21:03:24+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,781,1452790068,wlm_usa_arizona,2024-12-15 01:21:31+00:00,Ingroup Victimhood,,Social or Ethnic Group,
Message,784,1452790068,wlm_usa_arizona,2024-12-17 01:49:27+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,785,1452790068,wlm_usa_arizona,2024-12-19 01:00:51+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,789,1452790068,wlm_usa_arizona,2024-12-26 23:20:33+00:00,None of the Above,,,
Message,791,1452790068,wlm_usa_arizona,2024-12-31 02:08:33+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,792,1452790068,wlm_usa_arizona,2024-12-31 18:02:26+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,793,1452790068,wlm_usa_arizona,2025-01-06 02:32:22+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,794,1452790068,wlm_usa_arizona,2025-01-15 19:35:37+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,797,1452790068,wlm_usa_arizona,2025-01-26 20:39:14+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,800,1452790068,wlm_usa_arizona,2025-02-05 18:17:12+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,553,1425084649,wlm_usa_california,2024-03-01 23:00:37+00:00,Ingroup Victimhood,,Social or Ethnic Group,
Message,556,1425084649,wlm_usa_california,2024-03-03 00:21:55+00:00,None of the Above,,,
Message,559,1425084649,wlm_usa_california,2024-03-05 21:50:32+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,560,1425084649,wlm_usa_california,2024-03-05 23:15:25+00:00,Outgroup Threat,,,
Message,561,1425084649,wlm_usa_california,2024-03-07 03:59:05+00:00,Outgroup Moral Condemnation,,,
Message,562,1425084649,wlm_usa_california,2024-03-07 23:53:38+00:00,Outgroup Moral Condemnation,,,
Message,563,1425084649,wlm_usa_california,2024-03-08 23:01:16+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,565,1425084649,wlm_usa_california,2024-03-15 21:33:24+00:00,Outgroup Moral Condemnation,,,
Message,567,1425084649,wlm_usa_california,2024-03-18 04:05:23+00:00,Ingroup Victimhood,,Political or Ideological Activism,
Message,568,1425084649,wlm_usa_california,2024-03-19 21:15:43+00:00,None of the Above,,,
Message,569,1425084649,wlm_usa_california,2024-03-21 21:12:19+00:00,Ingroup Victimhood,,Political or Ideological Activism,
Message,573,1425084649,wlm_usa_california,2024-03-27 22:00:06+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,575,1425084649,wlm_usa_california,2024-03-27 23:40:18+00:00,Outgroup Threat,,,
Message,576,1425084649,wlm_usa_california,2024-03-28 02:17:40+00:00,None of the Above,,,
Message,580,1425084649,wlm_usa_california,2024-03-28 21:48:53+00:00,Outgroup Moral Condemnation,,,
Message,582,1425084649,wlm_usa_california,2024-03-31 08:14:44+00:00,None of the Above,,,
Message,592,1425084649,wlm_usa_california,2024-03-31 09:12:56+00:00,Outgroup Moral Condemnation,,,
Message,593,1425084649,wlm_usa_california,2024-04-02 21:33:43+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,595,1425084649,wlm_usa_california,2024-04-10 19:26:17+00:00,None of the Above,,,
Message,596,1425084649,wlm_usa_california,2024-04-12 01:07:58+00:00,Outgroup Moral Condemnation,,,
Message,597,1425084649,wlm_usa_california,2024-04-12 01:07:58+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,599,1425084649,wlm_usa_california,2024-04-12 01:28:41+00:00,Outgroup Moral Condemnation,,,
Message,605,1425084649,wlm_usa_california,2024-04-18 22:30:41+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,606,1425084649,wlm_usa_california,2024-04-20 20:48:50+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,623,1425084649,wlm_usa_california,2024-04-20 22:49:27+00:00,None of the Above,,,
Message,624,1425084649,wlm_usa_california,2024-04-22 19:18:41+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,625,1425084649,wlm_usa_california,2024-04-22 19:59:38+00:00,Outgroup Threat,,,
Message,626,1425084649,wlm_usa_california,2024-04-22 22:01:46+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,627,1425084649,wlm_usa_california,2024-04-23 20:51:02+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,630,1425084649,wlm_usa_california,2024-04-24 04:12:02+00:00,Outgroup Hate,,,
Message,635,1425084649,wlm_usa_california,2024-04-24 21:03:08+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,636,1425084649,wlm_usa_california,2024-04-26 07:16:28+00:00,Outgroup Moral Condemnation,,,
Message,638,1425084649,wlm_usa_california,2024-05-07 11:58:47+00:00,None of the Above,,,
Message,639,1425084649,wlm_usa_california,2024-05-08 00:01:53+00:00,None of the Above,,,
Message,640,1425084649,wlm_usa_california,2024-05-15 19:02:19+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,641,1425084649,wlm_usa_california,2024-05-15 19:13:17+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,643,1425084649,wlm_usa_california,2024-05-16 22:11:32+00:00,Outgroup Moral Condemnation,,,
Message,644,1425084649,wlm_usa_california,2024-05-16 22:12:02+00:00,Outgroup Moral Condemnation,,,
Message,645,1425084649,wlm_usa_california,2024-05-16 22:12:49+00:00,Outgroup Hate,,,
Message,646,1425084649,wlm_usa_california,2024-05-16 22:13:11+00:00,Outgroup Moral Condemnation,,,
Message,647,1425084649,wlm_usa_california,2024-05-16 22:13:28+00:00,None of the Above,,,
Message,648,1425084649,wlm_usa_california,2024-05-16 22:13:51+00:00,Outgroup Moral Condemnation,,,
Message,649,1425084649,wlm_usa_california,2024-05-16 22:14:44+00:00,Outgroup Hate,,,
Message,650,1425084649,wlm_usa_california,2024-05-16 22:15:44+00:00,None of the Above,,,
Message,651,1425084649,wlm_usa_california,2024-05-16 22:23:19+00:00,Outgroup Moral Condemnation,,,
Message,652,1425084649,wlm_usa_california,2024-05-17 17:23:53+00:00,None of the Above,,,
Message,653,1425084649,wlm_usa_california,2024-05-19 20:13:00+00:00,Outgroup Threat,,,
Message,654,1425084649,wlm_usa_california,2024-05-20 21:00:34+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,655,1425084649,wlm_usa_california,2024-05-28 20:01:24+00:00,Outgroup Threat,,,
Message,657,1425084649,wlm_usa_california,2024-06-03 21:13:33+00:00,None of the Above,,,
Message,659,1425084649,wlm_usa_california,2024-06-08 01:46:07+00:00,Outgroup Hate,,,
Message,662,1425084649,wlm_usa_california,2024-06-24 20:19:36+00:00,Outgroup Moral Condemnation,,,
